0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
1,10
1,11
1,21
2,3
2,4
2,5
2,6
2,7
2,8
2,9
2,12
2,13
2,15
2,16
2,17
2,18
2,19
2,20
2,21
2,22
2,23
2,25
2,26
2,27
2,28
2,29
2,30
2,31
2,32
2,33
2,34
2,35
2,36
2,37
2,38
3,4
3,5
3,6
3,7
3,11
3,12
3,13
3,23
4,8
4,9
4,11
4,12
4,13
4,24
4,25
4,26
4,27
4,28
5,11
5,12
5,14
5,29
6,11
6,12
6,14
6,24
6,29
6,30
7,11
7,12
7,14
7,24
8,11
8,12
8,14
8,24
8,32
8,33
8,35
8,36
8,37
8,38
9,11
9,12
9,14
9,24
9,35
9,36
9,37
10,22
11,12
11,13
11,14
11,22
11,23
11,25
12,13
12,14
13,14
13,25
14,15
14,16
14,17
14,18
14,19
14,20
14,21
14,25
14,26
14,27
14,28
14,29
14,30
14,31
14,32
14,33
14,34
14,35
14,36
14,37
14,38
15,16
15,17
15,18
15,19
15,20
16,30
16,31
16,32
16,33
16,34
17,29
17,30
17,31
17,32
17,33
17,34
18,29
18,32
19,21
20,29
20,30
20,31
20,32
20,34
20,35
22,23
24,26
24,27
24,28
24,29
24,30
24,31
24,32
24,33
24,34
24,35
24,36
24,37
24,38
27,36
29,36
32,37
35,38
