0,1
0,2
0,16
0,17
0,18
0,24
0,25
0,26
0,31
0,32
0,36
0,42
0,47
0,48
0,55
0,56
0,59
0,63
0,68
0,69
0,86
0,90
0,115
0,122
0,123
0,136
0,140
0,201
0,204
0,216
0,264
0,288
0,311
0,314
0,322
0,342
0,367
0,372
0,416
0,451
0,468
0,490
0,534
0,537
0,553
0,595
0,615
0,675
0,677
0,688
0,690
0,692
0,699
0,713
0,719
0,721
0,745
0,762
0,765
0,766
0,770
0,779
0,785
0,802
0,804
0,806
0,825
0,829
0,870
0,891
0,913
0,922
0,935
0,980
0,981
0,987
0,1008
0,1032
0,1045
0,1047
0,1053
0,1054
0,1090
0,1175
0,1184
0,1216
0,1220
0,1221
0,1244
0,1270
0,1323
0,1345
0,1382
0,1403
0,1501
0,1509
0,1510
0,1525
0,1529
0,1531
0,1547
0,1549
0,1551
0,1553
0,1565
0,1582
0,1598
0,1631
0,1646
0,1647
0,1655
0,1677
0,1688
0,1697
0,1707
0,1752
0,1783
0,1794
0,1805
0,1806
0,1807
0,1828
0,1829
0,1835
0,1858
0,1859
0,1869
0,1876
0,1903
0,1910
0,1911
0,1917
0,1932
0,2006
0,2071
0,2088
0,2127
0,2138
0,2153
0,2168
0,2169
0,2170
0,2172
0,2177
0,2197
0,2202
0,2227
0,2229
0,2232
0,2233
0,2239
0,2242
0,2249
0,2265
0,2272
0,2277
0,2288
0,2300
0,2309
0,2328
0,2331
0,2332
0,2335
0,2358
0,2371
0,2384
0,2386
0,2404
0,2508
0,2524
0,2525
0,2547
0,2548
0,2555
0,2564
0,2586
0,2595
0,2614
0,2625
0,2641
0,2642
0,2661
0,2678
0,2681
0,2688
0,2702
0,2712
0,2717
0,2731
0,3001
0,3011
0,3013
0,3016
0,3029
0,3031
0,3033
0,3040
0,3051
0,3063
0,3071
0,3104
0,3119
0,3126
0,3129
0,3130
0,3140
0,3157
0,3202
0,3229
3,153
3,721
4,49
4,1049
5,1257
6,126
6,2246
7,90
8,136
8,224
9,651
10,126
10,1309
10,1589
10,1592
10,2246
11,90
11,325
11,1506
12,57
12,306
13,57
13,439
14,57
15,76
15,90
17,136
17,534
18,877
19,1529
20,57
20,90
20,197
20,198
20,1501
21,91
22,90
22,306
23,90
24,90
24,136
25,126
27,90
27,690
28,325
28,721
28,1701
29,57
29,3082
30,90
32,136
32,153
32,213
32,218
32,296
32,612
32,789
33,1437
34,131
34,879
35,402
36,439
37,44
38,136
38,204
38,1700
38,2267
38,3097
39,126
39,2246
40,198
40,1788
41,44
41,90
41,288
42,136
42,204
43,204
43,404
43,469
43,484
43,721
43,2548
43,2656
44,90
44,534
44,721
44,2151
44,2491
45,299
46,57
46,90
46,1274
46,1501
46,2334
47,136
47,439
48,57
49,84
49,91
49,94
49,136
49,316
49,651
49,721
49,1837
49,2598
49,2687
50,825
51,76
51,91
52,136
52,325
52,721
53,126
53,343
53,2246
54,683
54,1367
54,1369
54,1371
54,1374
54,1378
54,1958
55,136
56,136
57,61
57,65
57,66
57,71
57,73
57,75
57,78
57,90
57,91
57,134
57,191
57,197
57,221
57,284
57,341
57,552
57,554
57,721
57,929
57,1049
57,1257
57,1674
57,2367
57,3097
57,3139
57,3215
58,2151
59,204
60,120
60,552
61,1501
62,136
63,86
63,90
63,91
63,136
63,204
63,218
63,264
63,288
63,347
63,377
63,434
63,439
63,441
63,443
63,534
63,652
63,721
63,765
63,825
63,883
63,935
63,1045
63,1238
63,1345
63,1608
63,1629
63,1669
63,1673
63,1723
63,1752
63,1826
63,1828
63,1935
63,2146
63,2202
63,2344
63,2530
63,2586
63,2604
63,2620
63,2646
63,2848
63,3020
63,3109
63,3142
63,3167
64,126
64,540
65,71
65,721
65,870
66,200
66,288
67,288
69,1154
70,1257
71,901
72,204
73,90
73,1248
74,458
74,2855
75,204
75,2201
76,90
76,288
76,393
76,825
76,1048
76,1507
76,1548
76,1852
76,2375
77,80
78,80
78,479
78,721
78,2169
78,3235
79,112
80,198
80,1058
80,1217
81,721
82,91
83,119
84,714
84,721
84,738
84,1741
84,1849
84,2714
85,136
85,272
86,90
86,91
86,109
86,118
86,126
86,136
86,137
86,155
86,264
86,288
86,289
86,292
86,296
86,311
86,319
86,333
86,334
86,335
86,336
86,337
86,372
86,381
86,382
86,384
86,388
86,405
86,439
86,441
86,462
86,497
86,500
86,534
86,571
86,585
86,595
86,612
86,627
86,632
86,637
86,652
86,679
86,703
86,721
86,791
86,825
86,873
86,874
86,881
86,887
86,893
86,899
86,935
86,1004
86,1043
86,1050
86,1335
86,1391
86,1475
86,1532
86,1604
86,1631
86,1658
86,1670
86,1822
86,1939
86,2100
86,2246
87,91
87,333
87,576
88,90
89,90
90,91
90,96
90,108
90,118
90,119
90,126
90,129
90,134
90,136
90,198
90,204
90,215
90,264
90,288
90,292
90,311
90,313
90,325
90,372
90,439
90,441
90,469
90,479
90,484
90,500
90,534
90,536
90,565
90,595
90,627
90,651
90,652
90,665
90,679
90,682
90,683
90,684
90,685
90,686
90,703
90,708
90,721
90,757
90,770
90,825
90,874
90,877
90,881
90,887
90,893
90,899
90,917
90,927
90,935
90,1004
90,1043
90,1045
90,1050
90,1315
90,1382
90,1501
90,1524
90,1532
90,1631
90,1658
90,1670
90,1674
90,1692
90,1701
90,1705
90,1707
90,1746
90,1790
90,1791
90,1822
90,1835
90,1853
90,1939
90,1984
90,2131
90,2201
90,2246
90,2260
90,2604
90,2761
90,3002
90,3193
91,126
91,136
91,153
91,204
91,208
91,210
91,211
91,264
91,288
91,294
91,322
91,418
91,534
91,557
91,569
91,702
91,721
91,1345
91,1918
92,2246
93,325
94,1049
95,705
96,235
97,642
98,118
98,144
99,101
100,342
101,249
101,250
101,342
102,342
103,342
104,342
105,342
106,342
107,342
108,154
108,648
108,721
108,1955
109,296
109,595
109,1340
109,1409
109,2065
110,2246
111,515
112,119
112,157
112,159
112,1694
112,1792
112,1853
112,1874
113,342
114,204
115,136
116,184
116,1955
117,289
118,143
118,144
118,204
118,264
118,288
118,342
118,343
118,534
118,721
118,825
118,935
118,1594
119,130
119,156
119,158
119,167
119,169
119,170
119,172
119,173
119,174
119,474
119,721
119,808
119,1816
119,1824
119,1853
119,2223
119,2738
120,552
120,721
120,825
120,1927
120,2588
121,174
122,1747
124,342
125,342
126,204
126,264
126,288
126,320
126,534
126,721
126,825
126,1590
126,1591
126,2246
126,2732
127,326
127,480
128,1090
128,1172
128,1177
129,198
129,825
131,136
131,204
131,485
131,534
131,684
131,809
131,878
131,879
131,916
131,941
131,1585
131,1799
131,2655
131,2676
131,3067
132,146
133,2246
134,1501
135,288
136,137
136,138
136,139
136,162
136,164
136,201
136,204
136,213
136,217
136,264
136,288
136,291
136,292
136,299
136,311
136,314
136,317
136,327
136,354
136,359
136,364
136,372
136,395
136,405
136,439
136,441
136,447
136,471
136,472
136,479
136,483
136,486
136,500
136,521
136,527
136,531
136,533
136,536
136,538
136,539
136,549
136,568
136,573
